channel_name,message_id,image_path,detected_class,confidence_score,image_category
lobelia4cosmetics,26537,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26537.jpg,book,0.2568,product_display
lobelia4cosmetics,26538,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26538.jpg,cup,0.354,product_display
lobelia4cosmetics,26539,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26539.jpg,bottle,0.8124,product_display
lobelia4cosmetics,26540,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26540.jpg,bottle,0.3448,product_display
lobelia4cosmetics,26541,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26541.jpg,none,0.0,other
lobelia4cosmetics,26542,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26542.jpg,none,0.0,other
lobelia4cosmetics,26543,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26543.jpg,orange,0.4805,other
lobelia4cosmetics,26544,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26544.jpg,book,0.276,other
lobelia4cosmetics,26545,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26545.jpg,none,0.0,other
lobelia4cosmetics,26546,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26546.jpg,fork,0.8578,product_display
lobelia4cosmetics,26546,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26546.jpg,cup,0.4949,product_display
lobelia4cosmetics,26546,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26546.jpg,knife,0.444,product_display
lobelia4cosmetics,26547,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26547.jpg,none,0.0,other
lobelia4cosmetics,26548,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26548.jpg,none,0.0,other
lobelia4cosmetics,26549,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26549.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26549,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26549.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26550,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26550.jpg,none,0.0,other
lobelia4cosmetics,26551,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26551.jpg,sports ball,0.368,other
lobelia4cosmetics,26551,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26551.jpg,sports ball,0.2993,other
lobelia4cosmetics,26552,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26552.jpg,bottle,0.2524,product_display
lobelia4cosmetics,26553,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26553.jpg,book,0.2932,product_display
lobelia4cosmetics,26553,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26553.jpg,bottle,0.2824,product_display
lobelia4cosmetics,26553,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26553.jpg,refrigerator,0.2755,product_display
lobelia4cosmetics,26553,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26553.jpg,bottle,0.2694,product_display
lobelia4cosmetics,26554,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26554.jpg,refrigerator,0.3814,other
lobelia4cosmetics,26555,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26555.jpg,bottle,0.4263,product_display
lobelia4cosmetics,26556,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26556.jpg,none,0.0,other
lobelia4cosmetics,26557,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26557.jpg,none,0.0,other
lobelia4cosmetics,26558,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26558.jpg,bottle,0.2725,product_display
lobelia4cosmetics,26559,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26559.jpg,none,0.0,other
lobelia4cosmetics,26560,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26560.jpg,none,0.0,other
lobelia4cosmetics,26561,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26561.jpg,none,0.0,other
lobelia4cosmetics,26562,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26562.jpg,bottle,0.8619,product_display
lobelia4cosmetics,26563,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26563.jpg,none,0.0,other
lobelia4cosmetics,26564,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26564.jpg,none,0.0,other
lobelia4cosmetics,26565,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26565.jpg,none,0.0,other
lobelia4cosmetics,26566,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26566.jpg,cup,0.354,product_display
lobelia4cosmetics,26567,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26567.jpg,none,0.0,other
lobelia4cosmetics,26568,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26568.jpg,bottle,0.6433,product_display
lobelia4cosmetics,26568,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26568.jpg,bottle,0.6279,product_display
lobelia4cosmetics,26568,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26568.jpg,bottle,0.4022,product_display
lobelia4cosmetics,26568,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26568.jpg,bottle,0.3563,product_display
lobelia4cosmetics,26568,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26568.jpg,bottle,0.3472,product_display
lobelia4cosmetics,26568,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26568.jpg,bottle,0.345,product_display
lobelia4cosmetics,26568,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26568.jpg,bottle,0.3412,product_display
lobelia4cosmetics,26568,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26568.jpg,bottle,0.3148,product_display
lobelia4cosmetics,26568,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26568.jpg,bottle,0.2692,product_display
lobelia4cosmetics,26568,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26568.jpg,bottle,0.2692,product_display
lobelia4cosmetics,26568,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26568.jpg,bottle,0.2634,product_display
lobelia4cosmetics,26569,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26569.jpg,none,0.0,other
lobelia4cosmetics,26570,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26570.jpg,none,0.0,other
lobelia4cosmetics,26571,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26571.jpg,bottle,0.6695,product_display
lobelia4cosmetics,26571,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26571.jpg,vase,0.6104,product_display
lobelia4cosmetics,26572,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26572.jpg,bottle,0.4643,product_display
lobelia4cosmetics,26573,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26573.jpg,bottle,0.573,product_display
lobelia4cosmetics,26573,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26573.jpg,bottle,0.5491,product_display
lobelia4cosmetics,26573,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26573.jpg,bottle,0.3823,product_display
lobelia4cosmetics,26573,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26573.jpg,bottle,0.297,product_display
lobelia4cosmetics,26574,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26574.jpg,book,0.4796,other
lobelia4cosmetics,26574,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26574.jpg,book,0.3902,other
lobelia4cosmetics,26575,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26575.jpg,bottle,0.3253,product_display
lobelia4cosmetics,26576,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26576.jpg,bottle,0.4999,product_display
lobelia4cosmetics,26577,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26577.jpg,refrigerator,0.4215,product_display
lobelia4cosmetics,26577,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26577.jpg,bottle,0.2574,product_display
lobelia4cosmetics,26578,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26578.jpg,bottle,0.677,product_display
lobelia4cosmetics,26579,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26579.jpg,none,0.0,other
lobelia4cosmetics,26580,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26580.jpg,none,0.0,other
lobelia4cosmetics,26581,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26581.jpg,bottle,0.4823,product_display
lobelia4cosmetics,26581,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26581.jpg,bottle,0.4725,product_display
lobelia4cosmetics,26581,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26581.jpg,bottle,0.4318,product_display
lobelia4cosmetics,26581,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26581.jpg,bottle,0.2713,product_display
lobelia4cosmetics,26582,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26582.jpg,bottle,0.5669,product_display
lobelia4cosmetics,26582,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26582.jpg,bottle,0.3779,product_display
lobelia4cosmetics,26582,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26582.jpg,bottle,0.2699,product_display
lobelia4cosmetics,26582,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26582.jpg,bottle,0.264,product_display
lobelia4cosmetics,26582,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26582.jpg,bottle,0.2567,product_display
lobelia4cosmetics,26583,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26583.jpg,book,0.2522,other
lobelia4cosmetics,26584,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26584.jpg,cell phone,0.4422,other
lobelia4cosmetics,26584,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26584.jpg,donut,0.4114,other
lobelia4cosmetics,26585,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26585.jpg,fork,0.8578,product_display
lobelia4cosmetics,26585,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26585.jpg,cup,0.4949,product_display
lobelia4cosmetics,26585,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26585.jpg,knife,0.444,product_display
lobelia4cosmetics,26586,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26586.jpg,none,0.0,other
lobelia4cosmetics,26587,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26587.jpg,none,0.0,other
lobelia4cosmetics,26588,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26588.jpg,sports ball,0.368,other
lobelia4cosmetics,26588,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26588.jpg,sports ball,0.2993,other
lobelia4cosmetics,26589,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26589.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26589,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26589.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26590,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26590.jpg,none,0.0,other
lobelia4cosmetics,26591,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26591.jpg,clock,0.2708,other
lobelia4cosmetics,26592,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26592.jpg,bottle,0.3037,product_display
lobelia4cosmetics,26592,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26592.jpg,traffic light,0.3027,product_display
lobelia4cosmetics,26593,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26593.jpg,bottle,0.5939,product_display
lobelia4cosmetics,26594,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26594.jpg,none,0.0,other
lobelia4cosmetics,26595,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26595.jpg,orange,0.3178,other
lobelia4cosmetics,26595,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26595.jpg,teddy bear,0.2711,other
lobelia4cosmetics,26596,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26596.jpg,bottle,0.9058,product_display
lobelia4cosmetics,26597,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26597.jpg,person,0.8004,lifestyle
lobelia4cosmetics,26598,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26598.jpg,bottle,0.7407,product_display
lobelia4cosmetics,26599,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26599.jpg,bottle,0.5097,product_display
lobelia4cosmetics,26599,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26599.jpg,bottle,0.5074,product_display
lobelia4cosmetics,26599,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26599.jpg,dining table,0.4609,product_display
lobelia4cosmetics,26599,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26599.jpg,bottle,0.4239,product_display
lobelia4cosmetics,26599,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26599.jpg,bottle,0.4207,product_display
lobelia4cosmetics,26599,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26599.jpg,cup,0.3684,product_display
lobelia4cosmetics,26599,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26599.jpg,bottle,0.3385,product_display
lobelia4cosmetics,26599,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26599.jpg,bottle,0.326,product_display
lobelia4cosmetics,26599,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26599.jpg,bottle,0.3152,product_display
lobelia4cosmetics,26599,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26599.jpg,bottle,0.3124,product_display
lobelia4cosmetics,26599,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26599.jpg,bottle,0.2993,product_display
lobelia4cosmetics,26599,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26599.jpg,bottle,0.2902,product_display
lobelia4cosmetics,26600,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26600.jpg,person,0.3117,lifestyle
lobelia4cosmetics,26601,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26601.jpg,bottle,0.4263,product_display
lobelia4cosmetics,26602,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26602.jpg,none,0.0,other
lobelia4cosmetics,26603,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26603.jpg,none,0.0,other
lobelia4cosmetics,26604,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26604.jpg,bottle,0.2725,product_display
lobelia4cosmetics,26605,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26605.jpg,none,0.0,other
lobelia4cosmetics,26606,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26606.jpg,bottle,0.6768,product_display
lobelia4cosmetics,26607,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26607.jpg,bottle,0.7881,product_display
lobelia4cosmetics,26607,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26607.jpg,bottle,0.5554,product_display
lobelia4cosmetics,26607,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26607.jpg,bottle,0.3785,product_display
lobelia4cosmetics,26607,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26607.jpg,bottle,0.3652,product_display
lobelia4cosmetics,26607,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26607.jpg,bottle,0.3564,product_display
lobelia4cosmetics,26607,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26607.jpg,bottle,0.3383,product_display
lobelia4cosmetics,26607,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26607.jpg,bottle,0.3041,product_display
lobelia4cosmetics,26607,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26607.jpg,bottle,0.2988,product_display
lobelia4cosmetics,26608,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26608.jpg,none,0.0,other
lobelia4cosmetics,26609,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26609.jpg,none,0.0,other
lobelia4cosmetics,26610,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26610.jpg,none,0.0,other
lobelia4cosmetics,26611,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26611.jpg,bottle,0.8619,product_display
lobelia4cosmetics,26612,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26612.jpg,book,0.2932,product_display
lobelia4cosmetics,26612,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26612.jpg,bottle,0.2824,product_display
lobelia4cosmetics,26612,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26612.jpg,refrigerator,0.2755,product_display
lobelia4cosmetics,26612,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26612.jpg,bottle,0.2694,product_display
lobelia4cosmetics,26613,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26613.jpg,book,0.286,product_display
lobelia4cosmetics,26613,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26613.jpg,cup,0.2675,product_display
lobelia4cosmetics,26614,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26614.jpg,cup,0.4486,product_display
lobelia4cosmetics,26614,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26614.jpg,bottle,0.2869,product_display
lobelia4cosmetics,26615,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26615.jpg,bottle,0.3435,product_display
lobelia4cosmetics,26615,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26615.jpg,bottle,0.3334,product_display
lobelia4cosmetics,26615,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26615.jpg,bottle,0.3124,product_display
lobelia4cosmetics,26615,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26615.jpg,bottle,0.3123,product_display
lobelia4cosmetics,26615,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26615.jpg,orange,0.28,product_display
lobelia4cosmetics,26616,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26616.jpg,bottle,0.3353,product_display
lobelia4cosmetics,26616,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26616.jpg,bottle,0.296,product_display
lobelia4cosmetics,26617,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26617.jpg,refrigerator,0.5083,product_display
lobelia4cosmetics,26617,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26617.jpg,bottle,0.4445,product_display
lobelia4cosmetics,26617,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26617.jpg,bottle,0.3976,product_display
lobelia4cosmetics,26617,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26617.jpg,dining table,0.2988,product_display
lobelia4cosmetics,26617,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26617.jpg,bottle,0.2925,product_display
lobelia4cosmetics,26617,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26617.jpg,bottle,0.2799,product_display
lobelia4cosmetics,26617,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26617.jpg,bottle,0.275,product_display
lobelia4cosmetics,26617,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26617.jpg,bottle,0.2587,product_display
lobelia4cosmetics,26618,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26618.jpg,bottle,0.4823,product_display
lobelia4cosmetics,26618,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26618.jpg,bottle,0.4725,product_display
lobelia4cosmetics,26618,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26618.jpg,bottle,0.4318,product_display
lobelia4cosmetics,26618,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26618.jpg,bottle,0.2713,product_display
lobelia4cosmetics,26619,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26619.jpg,bottle,0.5669,product_display
lobelia4cosmetics,26619,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26619.jpg,bottle,0.3779,product_display
lobelia4cosmetics,26619,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26619.jpg,bottle,0.2699,product_display
lobelia4cosmetics,26619,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26619.jpg,bottle,0.264,product_display
lobelia4cosmetics,26619,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26619.jpg,bottle,0.2567,product_display
lobelia4cosmetics,26620,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26620.jpg,bottle,0.437,product_display
lobelia4cosmetics,26621,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26621.jpg,bottle,0.5032,product_display
lobelia4cosmetics,26621,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26621.jpg,bottle,0.3454,product_display
lobelia4cosmetics,26621,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26621.jpg,bottle,0.3195,product_display
lobelia4cosmetics,26622,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26622.jpg,bottle,0.5096,product_display
lobelia4cosmetics,26622,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26622.jpg,bottle,0.3521,product_display
lobelia4cosmetics,26623,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26623.jpg,bottle,0.6109,product_display
lobelia4cosmetics,26623,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26623.jpg,bottle,0.3556,product_display
